Lemma,Stem,Paradigm,Class,Translation,Source
dakaasijigan,dakaasijigan,NI,NI_C,"a cooling fan; an air conditioner",https://ojibwe.lib.umn.edu/main-entry/dakaasijigan-ni
dibi-gwaaba'igewinaaganens,dibi-gwaaba'igewinaaganens,NI,NI_C,"a measuring cup",https://ojibwe.lib.umn.edu/main-entry/dibi-gwaaba-igewinaaganens-ni
miini-bakwezhigan,miini-bakwezhigan,NA,NA_C,"blueberry bannock",https://ojibwe.lib.umn.edu/main-entry/miini-bakwezhigan-ni
basitenigan,basitenigan,NI,NI_C,"a slingshot",https://ojibwe.lib.umn.edu/main-entry/basitenigan-ni
babiikoga'waan,babiikoga'waan,NA,NA_C,"a sleigh with runners",https://ojibwe.lib.umn.edu/main-entry/babiikoga-waan-na
okaadakik,okaadakikw2,NA,NA_Cw,"a large kettle or cauldon with small legs: a treaty kettle",https://ojibwe.lib.umn.edu/main-entry/okaadakik-na
bwaan,bwaan,NA,NA_C,"a Dakota",https://ojibwe.lib.umn.edu/main-entry/bwaan-na
oshkiniigikwe,oshkiniigikwew2,NA,NA_VV,"a young woman, an adolescent girl",https://ojibwe.lib.umn.edu/main-entry/oshkiniigikwe-na
aagask,aagaskw2,NA,NA_Cw,"a sharp-tailed grouse",https://ojibwe.lib.umn.edu/main-entry/aagask-na
jiichiigom,jiichiigom,NA,NA_C,"a wart",https://ojibwe.lib.umn.edu/main-entry/jiichiigom-na
gibozigan,gibozigan,NA,NA_C,"bread baked in the oven, yeast bread",https://ojibwe.lib.umn.edu/main-entry/gibozigan-na
ataadiwin,ataadiwin,NA,NA_C,"a playing card",https://ojibwe.lib.umn.edu/main-entry/ataadiwin-na
noozhesim,noozhesimw2,NA,NA_Cw,"",https://ojibwe.lib.umn.edu/main-entry/noozhesim-na
naaba'waagan,naaba'waagan,NA,NA_C,"cup-and-pin game",https://ojibwe.lib.umn.edu/main-entry/naaba-waagan-na
wewebanaabiiwin,wewebanaabiiwin,NI,NI_C,"fishing using a hook, angling",https://ojibwe.lib.umn.edu/main-entry/wewebanaabiiwin-ni
biinaakwaani-wajiw,biinaakwaani-wajiw,NI,NI_C,"mountain of combs",https://ojibwe.lib.umn.edu/main-entry/biinaakwaani-wajiw-ni
animwaanow,animwaanow,NI,NI_C,"a dog's tail",https://ojibwe.lib.umn.edu/main-entry/animwaanow-ni
zhingosiwayaan,zhingosiwayaan,NA,NA_C,"a weasel skin",https://ojibwe.lib.umn.edu/main-entry/zhingosiwayaan-na
agoojiganaabikoons,agoojiganaabikoons,NI,NI_C,"a coat hanger made of wire",https://ojibwe.lib.umn.edu/main-entry/agoojiganaabikoons-ni
ogimaa,ogimaaw2,NA,NA_VV,"",https://ojibwe.lib.umn.edu/main-entry/ogimaa-na
gichigamiiwashk,gichigamiiwashkw2,NI,NI_Cw,"a reed, a rush",https://ojibwe.lib.umn.edu/main-entry/gichigamiiwashk-ni
naabeyaakig,naabeyaakigw2,NA,NA_Cw,"a male otter",https://ojibwe.lib.umn.edu/main-entry/naabeyaakig-na
binesiwi-miikana,binesiwi-miikana,NI,NI_Kana,"the Milky Way",https://ojibwe.lib.umn.edu/main-entry/binesiwi-miikana-ni
manidoo-giizis,manidoo-giizisw2,NA,NA_Cw,"January",https://ojibwe.lib.umn.edu/main-entry/manidoo-giizis-na
giziibiigii-makak,giziibiigii-makakw2,NI,NI_Cw,"a bathtub",https://ojibwe.lib.umn.edu/main-entry/giziibiigii-makak-ni
webinigan,webinigan,NI,NI_C,"something thrown away, discarded",https://ojibwe.lib.umn.edu/main-entry/webinigan-ni
zhaabobiiginigan,zhaabobiiginigan,NI,NI_C,"a strainer",https://ojibwe.lib.umn.edu/main-entry/zhaabobiiginigan-ni
ezigaa,ezigaaw2,NA,NA_VV,"a wood tick",https://ojibwe.lib.umn.edu/main-entry/ezigaa-na
banaskwiiwagitaawigamig,banaskwiiwagitaawigamigw2,NI,NI_Cw,"a fitness center, a gym for working out",https://ojibwe.lib.umn.edu/main-entry/banaskwiiwagitaawigamig-ni
giboodiyegwaazon,giboodiyegwaazon,NA,NA_C,"(a pair of) pants",https://ojibwe.lib.umn.edu/main-entry/giboodiyegwaazon-na
ziibi,ziibiw2,NI,NI_Vw,"a river",https://ojibwe.lib.umn.edu/main-entry/ziibi-ni
wiisiniiwi-mitigoons,wiisiniiwi-mitigoons,NI,NI_C,"a chopstick",https://ojibwe.lib.umn.edu/main-entry/wiisiniiwi-mitigoons-ni
aajigade,aajigadew2,NA,NA_VV,"a coot, a mud hen",https://ojibwe.lib.umn.edu/main-entry/aajigade-na
akwa'wewinini,akwa'wewininiw2,NA,NA_Vw,"a ice fisherman (who uses a spear)",https://ojibwe.lib.umn.edu/main-entry/akwa-wewinini-na
giziibiiga'iganaaboo,giziibiiga'iganaaboow2,NI,NI_VV,"washwater; liquid soap",https://ojibwe.lib.umn.edu/main-entry/giziibiiga-iganaaboo-ni
biindaabikibijigan,biindaabikibijigan,NI,NI_C,"a gear shift",https://ojibwe.lib.umn.edu/main-entry/biindaabikibijigan-ni
oojii,oojiiw2,NA,NA_VV,"a fly",https://ojibwe.lib.umn.edu/main-entry/oojii-na
amikokana,amikokana,NI,NI_Kana,"a beaver trail",https://ojibwe.lib.umn.edu/main-entry/amikokana-ni
nagwaaganeyaab,nagwaaganeyaaby,NI,NI_C,"snare wire, snare",https://ojibwe.lib.umn.edu/main-entry/nagwaaganeyaab-ni
jiibaakwewigamig,jiibaakwewigamigw2,NI,NI_Cw,"a kitchen; a cook shack",https://ojibwe.lib.umn.edu/main-entry/jiibaakwewigamig-ni
nitaminikaazowin,nitaminikaazowin,NI,NI_C,"a first name",https://ojibwe.lib.umn.edu/main-entry/nitaminikaazowin-ni
babig,babigw,NA,NA_irrCw,"a flea",https://ojibwe.lib.umn.edu/main-entry/babig-na
waabigwanii-adaawewigamig,waabigwanii-adaawewigamigw2,NI,NI_Cw,"a flower shop",https://ojibwe.lib.umn.edu/main-entry/waabigwanii-adaawewigamig-ni
ziinaakwa'igan,ziinaakwa'igan,NI,NI_C,"a clothes wringer; a clothespin",https://ojibwe.lib.umn.edu/main-entry/ziinaakwa-igan-ni
inaapinewin,inaapinewin,NI,NI_C,"disease; chronic sickness",https://ojibwe.lib.umn.edu/main-entry/inaapinewin-ni
moozopigay,moozopigay,NA,NA_C,"a moose rib",https://ojibwe.lib.umn.edu/main-entry/moozopigay-na
gayaashko-minisaabik,gayaashko-minisaabikw2,NI,NI_Cw,"a reef where gulls nest",https://ojibwe.lib.umn.edu/main-entry/gayaashko-minisaabik-ni
anokiiwinini,anokiiwininiw2,NA,NA_Vw,"a worker, a male worker",https://ojibwe.lib.umn.edu/main-entry/anokiiwinini-na
eshkan,eshkan,NI,NI_C,"an ice chisel",https://ojibwe.lib.umn.edu/main-entry/eshkan-ni
gashkiiginigan,gashkiiginigan,NI,NI_C,"a wrapped package or pack",https://ojibwe.lib.umn.edu/main-entry/gashkiiginigan-ni
bizhikiiwigamig,bizhikiiwigamigw2,NI,NI_Cw,"cattle barn",https://ojibwe.lib.umn.edu/main-entry/bizhikiiwigamig-ni
awazowin,awazowin,NI,NI_C,"a heater",https://ojibwe.lib.umn.edu/main-entry/awazowin-ni
eshkiime,eshkiimew2,NA,NA_VV,"Inuit; Eskimo",https://ojibwe.lib.umn.edu/main-entry/eshkiime-na
giziibiiga'ige-giziibiiga'igan,giziibiiga'ige-giziibiiga'igan,NI,NI_C,"laundry soap or detergent",https://ojibwe.lib.umn.edu/main-entry/giziibiiga-ige-giziibiiga-igan-ni
giidakiwenzii,giidakiwenziiw2,NA,NA_VV,"your (if you are male) fellow old man, old companion",https://ojibwe.lib.umn.edu/main-entry/giidakiwenzii-na
dooskwan,dooskwan,NID,NID_C,"STEM FOR: elbow",https://ojibwe.lib.umn.edu/main-entry/dooskwan-nid
wewiibingwaange,wewiibingwaangew2,NA,NA_VV,"a teal",https://ojibwe.lib.umn.edu/main-entry/wewiibingwaange-na
zazegaa-wiisiniwin,zazegaa-wiisiniwin,NI,NI_C,"nice food, special food",https://ojibwe.lib.umn.edu/main-entry/zazegaa-wiisiniwin-ni
ziinzibaakwadaaboo,ziinzibaakwadaaboow2,NI,NI_VV,"maple sap",https://ojibwe.lib.umn.edu/main-entry/ziinzibaakwadaaboo-ni
manidoominensikaan,manidoominensikaan,NA,NA_C,"an item of bead work",https://ojibwe.lib.umn.edu/main-entry/manidoominensikaan-na
manoominijiibik,manoominijiibik,NI,NI_aa,"root of the wild rice plant",https://ojibwe.lib.umn.edu/main-entry/manoominijiibik-ni
manoomini-mowens,manoomini-mowens,NI,NI_C,"an undeveloped wild rice grain",https://ojibwe.lib.umn.edu/main-entry/manoomini-mowens-ni
zhaaboominagaawanzh,zhaaboominagaawanzhy2,NA,NA_Cy,"a gooseberry bush",https://ojibwe.lib.umn.edu/main-entry/zhaaboominagaawanzh-na
biiwaabiko-zaka'on,biiwaabiko-zaka'on,NI,NI_C,"a metal cane",https://ojibwe.lib.umn.edu/main-entry/biiwaabiko-zaka-on-ni
michikanaakobijigan,michikanaakobijigan,NI,NI_C,"a fence",https://ojibwe.lib.umn.edu/main-entry/michikanaakobijigan-ni
wiidookaagewin,wiidookaagewin,NI,NI_C,"help, assistance, aid",https://ojibwe.lib.umn.edu/main-entry/wiidookaagewin-ni
agwazhaan,agwazhaan,NI,NI_C,"a blanket",https://ojibwe.lib.umn.edu/main-entry/agwazhaan-ni
gashkigwaasonaabiko-asabaabisens,gashkigwaasonaabiko-asabaabisens,NA,NA_C,"",https://ojibwe.lib.umn.edu/main-entry/gashkigwaasonaabiko-asabaabisens-na
makizinataagewin,makizinataagewin,NI,NI_C,"moccasin game",https://ojibwe.lib.umn.edu/main-entry/makizinataagewin-ni
Odaawaa,odaawaaw2,NA,NA_VV,"an Odawa (Ottawa)",https://ojibwe.lib.umn.edu/main-entry/odaawaa-na
dibaajimowin,dibaajimowin,NI,NI_C,"a story; a narrative",https://ojibwe.lib.umn.edu/main-entry/dibaajimowin-ni
ikwa'ibiiwaabo,ikwa'ibiiwaabow2,NI,NI_Vw,"well water, pumped water",https://ojibwe.lib.umn.edu/main-entry/ikwa-ibiiwaabo-ni
miinikaan,miinikaan,NI,NI_C,"a seed",https://ojibwe.lib.umn.edu/main-entry/miinikaan-ni
asekewin,asekewin,NI,NI_C,"tanning",https://ojibwe.lib.umn.edu/main-entry/asekewin-ni
ishkonigan,ishkonigan,NI,NI_C,"a reservation (US), a reserve (Canada)",https://ojibwe.lib.umn.edu/main-entry/ishkonigan-ni
waabishki-ma'iingan,waabishki-ma'iingan,NA,NA_C,"a white wolf",https://ojibwe.lib.umn.edu/main-entry/waabishki-ma-iingan-na
mashkode-bizhiki-wiiyaas,mashkode-bizhiki-wiiyaas,NI,NI_C,"buffalo meat",https://ojibwe.lib.umn.edu/main-entry/mashkode-bizhiki-wiiyaas-ni
ozhaawashko-aniibiish,ozhaawashko-aniibiish,NI,NI_C,"green tea",https://ojibwe.lib.umn.edu/main-entry/ozhaawashko-aniibiish-ni
gookooshi-bimide,gookooshi-bimidew2,NI,NI_VV,"lard; bacon grease",https://ojibwe.lib.umn.edu/main-entry/gookooshi-bimide-ni
zhishigwa'igan,zhishigwa'igan,NI,NI_C,"ground meat, hamburger",https://ojibwe.lib.umn.edu/main-entry/zhishigwa-igan-ni
aakoziiwidaabaan,aakoziiwidaabaan,NI,NI_C,"an ambulance",https://ojibwe.lib.umn.edu/main-entry/aakoziiwidaabaan-ni
madoodisonaatig],madoodisonaatig]w,NI,NI_C,"a sweat lodge pole",https://ojibwe.lib.umn.edu/main-entry/madoodisonaatig-ni
nagwaagan,nagwaagan,NI,NI_C,"a snare",https://ojibwe.lib.umn.edu/main-entry/nagwaagan-ni
gikinoo'amaadiiwidaabaan,gikinoo'amaadiiwidaabaan,NA,NA_C,"a school bus",https://ojibwe.lib.umn.edu/main-entry/gikinoo-amaadiiwidaabaan-na
manoomini-manidoosh,manoomini-manidoosh,NA,NA_C,"a wild rice worm",https://ojibwe.lib.umn.edu/main-entry/manoomini-manidoosh-na
wiiyaasi-dakoniwewinini,wiiyaasi-dakoniwewininiw2,NA,NA_Vw,"a game warden, a conservation officer",https://ojibwe.lib.umn.edu/main-entry/wiiyaasi-dakoniwewinini-na
wanagekogamig,wanagekogamigw2,NI,NI_Cw,"a bark lodge",https://ojibwe.lib.umn.edu/main-entry/wanagekogamig-ni
mishi,mis1,NI,NI_ShortC,"(a stick of) firewood",https://ojibwe.lib.umn.edu/main-entry/mishi-ni
bawaajigan,bawaajigan,NI,NI_C,"a dream, a vision",https://ojibwe.lib.umn.edu/main-entry/bawaajigan-ni
aniibiishikewinini,aniibiishikewininiw2,NA,NA_Vw,"an Asian",https://ojibwe.lib.umn.edu/main-entry/aniibiishikewinini-na
agawaate'on,agawaate'on,NI,NI_C,"an umbrella",https://ojibwe.lib.umn.edu/main-entry/agawaate-on-ni
gibozigan,gibozigan,NI,NI_C,"something put into the oven; a roasting pan",https://ojibwe.lib.umn.edu/main-entry/gibozigan-ni
mashkode,mashkodew2,NI,NI_VV,"a prairie, a plain, a natural clearing",https://ojibwe.lib.umn.edu/main-entry/mashkode-ni
zhingos,zhingos,NA,NA_C,"a weasel",https://ojibwe.lib.umn.edu/main-entry/zhingos-na
izhinoo'iganininj,izhinoo'iganininjy,NI,NI_C,"an index finger",https://ojibwe.lib.umn.edu/main-entry/izhinoo-iganininj-ni
ojibwemowin,ojibwemowin,NI,NI_C,"the Ojibwe language",https://ojibwe.lib.umn.edu/main-entry/ojibwemowin-ni
bagaanimizhiins,bagaanimizhiins,NA,NA_C,"a hazel bush",https://ojibwe.lib.umn.edu/main-entry/bagaanimizhiins-na
bagwaanegamig,bagwaanegamigw2,NI,NI_Cw,"a tent",https://ojibwe.lib.umn.edu/main-entry/bagwaanegamig-ni
nagaakininjaan,nagaakininjaan,NI,NI_C,"palm (of hand)",https://ojibwe.lib.umn.edu/main-entry/nagaakininjaan-ni
mazina'igaans,mazina'igaans,NI,NI_C,"a small book or document: a ticket, a license",https://ojibwe.lib.umn.edu/main-entry/mazina-igaans-ni
ditibi-zhooshkwaada'aagan,ditibi-zhooshkwaada'aagan,NA,NA_C,"a roller skate",https://ojibwe.lib.umn.edu/main-entry/ditibi-zhooshkwaada-aagan-na
aatawe'ishkodawewidaabaan,aatawe'ishkodawewidaabaan,NA,NA_C,"a fire truck",https://ojibwe.lib.umn.edu/main-entry/aatawe-ishkodawewidaabaan-na
bootaaganaak,bootaaganaakw2,NI,NI_Cw,"a pestle",https://ojibwe.lib.umn.edu/main-entry/bootaaganaak-ni
zagaakwa'igan,zagaakwa'igan,NI,NI_C,"a stick-like fastener: a pin, a safety pin, a bolt, a nail",https://ojibwe.lib.umn.edu/main-entry/zagaakwa-igan-ni
wanii'ige-mazina'igan,wanii'ige-mazina'igan,NI,NI_C,"a trapping license",https://ojibwe.lib.umn.edu/main-entry/wanii-ige-mazina-igan-ni
ninagaakizidw,ninagaakizidw,NID,NID_aa,"my sole",https://ojibwe.lib.umn.edu/main-entry/ninagaakizid-nid
bootaagan,bootaagan,NI,NI_C,"a mortar for wild rice",https://ojibwe.lib.umn.edu/main-entry/bootaagan-ni
zhiiwaabo,zhiiwaabow2,NI,NI_Vw,"pop; a soft drink",https://ojibwe.lib.umn.edu/main-entry/zhiiwaabo-ni
maanishtaanishi-wiiyaas,maanishtaanishi-wiiyaas,NI,NI_C,"lamb [meat]",https://ojibwe.lib.umn.edu/main-entry/maanishtaanishi-wiiyaas-ni
gizhibaayaaboojigan,gizhibaayaaboojigan,NA,NA_C,"a top [toy]",https://ojibwe.lib.umn.edu/main-entry/gizhibaayaaboojigan-na
niibini-babiinzikawaagan,niibini-babiinzikawaagan,NI,NI_C,"a summer jacket",https://ojibwe.lib.umn.edu/main-entry/niibini-babiinzikawaagan-ni
biiwide,biiwidew2,NA,NA_VV,"a visitor, a guest, a stranger",https://ojibwe.lib.umn.edu/main-entry/biiwide-na
namebin,namebin,NA,NA_C,"a sucker (fish)",https://ojibwe.lib.umn.edu/main-entry/namebin-na
bagwa'igan,bagwa'igan,NI,NI_C,"a patch",https://ojibwe.lib.umn.edu/main-entry/bagwa-igan-ni
midechizid,midechizid,NI,NI_C,"a big toe",https://ojibwe.lib.umn.edu/main-entry/midechizid-ni
mashkikiiwininiikwe,mashkikiiwininiikwew2,NA,NA_VV,"a doctor (female), a physician (female)",https://ojibwe.lib.umn.edu/main-entry/mashkikiiwininiikwe-na
giizhoogwepizon,giizhoogwepizon,NA,NA_C,"a neck scarf, a muffler",https://ojibwe.lib.umn.edu/main-entry/9e601498-95bb-46a0-a0fa-8e769b1a8614
waawiindamaagewin,waawiindamaagewin,NI,NI_C,"an explanation, a promise",https://ojibwe.lib.umn.edu/main-entry/waawiindamaagewin-ni
amiko-biiwanjigan,amiko-biiwanjigan,NI,NI_C,"a scrap or chip left from a beaver's chewing",https://ojibwe.lib.umn.edu/main-entry/amiko-biiwanjigan-ni
dakoniwewininiikwe,dakoniwewininiikwew2,NA,NA_VV,"a policewoman",https://ojibwe.lib.umn.edu/main-entry/dakoniwewininiikwe-na
akii-mazina'igan,akii-mazina'igan,NI,NI_C,"a map",https://ojibwe.lib.umn.edu/main-entry/akii-mazina-igan-ni
zagaabiiginigewakik,zagaabiiginigewakikw2,NA,NA_Cw,"a pail",https://ojibwe.lib.umn.edu/main-entry/zagaabiiginigewakik-na
gichi-mookomaanikwe,gichi-mookomaanikwew2,NA,NA_VV,"a white woman",https://ojibwe.lib.umn.edu/main-entry/gichi-mookomaanikwe-na
gidagagwadaashi,gidagagwadaashiw2,NA,NA_Vw,"a crappie",https://ojibwe.lib.umn.edu/main-entry/gidagagwadaashi-na
doodooshaaboo-bimidewikaan,doodooshaaboo-bimidewikaan,NI,NI_C,"margarine",https://ojibwe.lib.umn.edu/main-entry/doodooshaaboo-bimidewikaan-ni
naabe-waagosh,naabe-waagosh,NA,NA_C,"a male fox, a dog (fox)",https://ojibwe.lib.umn.edu/main-entry/naabe-waagosh-na
wanimikoons,wanimikoons,NI,NI_C,"a bud",https://ojibwe.lib.umn.edu/main-entry/wanimikoons-ni
basikwebizon,basikwebizon,NI,NI_C,"a headband",https://ojibwe.lib.umn.edu/main-entry/basikwebizon-ni
asabikeshiinh,asabikeshiinhy1,NA,NA_VVny,"a spider",https://ojibwe.lib.umn.edu/main-entry/asabikeshiinh-na
biitoo-midaasens,biitoo-midaasens,NI,NI_C,"(a pair of) panties",https://ojibwe.lib.umn.edu/main-entry/biitoo-midaasens-ni
gagiikwewinini,gagiikwewininiw2,NA,NA_Vw,"a preacher, a minister (male)",https://ojibwe.lib.umn.edu/main-entry/gagiikwewinini-na
babaamizii-mashkimod,babaamizii-mashkimod,NI,NI_C,"a briefcase",https://ojibwe.lib.umn.edu/main-entry/babaamizii-mashkimod-ni
apisidaagan,apisidaagan,NA,NA_C,"a canoe floor board",https://ojibwe.lib.umn.edu/main-entry/apisidaagan-na
mizaatigo-zhaabonigan,mizaatigo-zhaabonigan,NI,NI_C,"a sewing needle",https://ojibwe.lib.umn.edu/main-entry/mizaatigo-zhaabonigan-ni
waawaashkeshiweshkan,waawaashkeshiweshkan,NA,NA_C,"a deer antler",https://ojibwe.lib.umn.edu/main-entry/waawaashkeshiweshkan-na
wiigwaasigamig,wiigwaasigamigw2,NI,NI_Cw,"a birch bark lodge",https://ojibwe.lib.umn.edu/main-entry/wiigwaasigamig-ni
wiikwandiwin,wiikwandiwin,NI,NI_C,"feast food; a feast",https://ojibwe.lib.umn.edu/main-entry/wiikwandiwin-ni
manidoo-giizisoons,manidoo-giizisoons,NA,NA_C,"December",https://ojibwe.lib.umn.edu/main-entry/manidoo-giizisoons-na
memookiwidoo,memookiwidoow2,NA,NA_VV,"a pocket gopher",https://ojibwe.lib.umn.edu/main-entry/memookiwidoo-na
manijoosh,manijoosh,NA,NA_C,"a bug, an insect, a worm",https://ojibwe.lib.umn.edu/main-entry/manijoosh-na
ishkwejaagan,ishkwejaagan,NA,NA_C,"a last born child, the youngest child",https://ojibwe.lib.umn.edu/main-entry/ishkwejaagan-na
anokii-minjikaawan,anokii-minjikaawan,NA,NA_C,"a work glove",https://ojibwe.lib.umn.edu/main-entry/anokii-minjikaawan-na
wiidakiwenziiyan,wiidakiwenziiyan,NAD,NAD_C,"his fellow old man, old companion",https://ojibwe.lib.umn.edu/main-entry/wiidakiwenziiyan-nad
gagwedaganaandiwin,gagwedaganaandiwin,NI,NI_C,"boxing",https://ojibwe.lib.umn.edu/main-entry/gagwedaganaandiwin-ni
ininaandago-bigiw,ininaandago-bigiw,NA,NA_C,"balsam fir pitch",https://ojibwe.lib.umn.edu/main-entry/ininaandago-bigiw-na
mikinaakwemikwaan,mikinaakwemikwaan,NA,NA_C,"a snapping turtle shell",https://ojibwe.lib.umn.edu/main-entry/mikinaakwemikwaan-na
zhaangweshiwi-wiiyaakwa'igan,zhaangweshiwi-wiiyaakwa'igan,NI,NI_C,"mink scent used as a lure in trapping",https://ojibwe.lib.umn.edu/main-entry/zhaangweshiwi-wiiyaakwa-igan-ni
zhooniyaa,zhooniyaaw2,NA,NA_VV,"money",https://ojibwe.lib.umn.edu/main-entry/zhooniyaa-na
mimigoshkamwaagan,mimigoshkamwaagan,NI,NI_C,"a barrel or tub used in threshing wild rice",https://ojibwe.lib.umn.edu/main-entry/mimigoshkamwaagan-ni
jiibaakwaanakik,jiibaakwaanakikw2,NA,NA_Cw,"a pot; a cooking kettle",https://ojibwe.lib.umn.edu/main-entry/jiibaakwaanakik-na
odaabaanaak,odaabaanaakw2,NA,NA_Cw,"a sled; a sleigh",https://ojibwe.lib.umn.edu/main-entry/odaabaanaak-na
odaabaanaak,odaabaanaakw,NA,NA_irrCw,"a sled; a sleigh",https://ojibwe.lib.umn.edu/main-entry/odaabaanaak-na
gichi-doodooshaabo,gichi-doodooshaabow2,NI,NI_Vw,"cheese",https://ojibwe.lib.umn.edu/main-entry/gichi-doodooshaabo-ni
gikinoo'amawaagan,gikinoo'amawaagan,NA,NA_C,"a student",https://ojibwe.lib.umn.edu/main-entry/gikinoo-amawaagan-na
mimigwaabika'igan,mimigwaabika'igan,NI,NI_C,"a dish rag, a dish cloth; a pot scrubber",https://ojibwe.lib.umn.edu/main-entry/mimigwaabika-igan-ni
gichi-biima'igan,gichi-biima'igan,NI,NI_C,"a wrench",https://ojibwe.lib.umn.edu/main-entry/gichi-biima-igan-ni
ogimaa-mishiibizhii,ogimaa-mishiibizhiiw2,NA,NA_VV,"chief of the great panthers",https://ojibwe.lib.umn.edu/main-entry/ogimaa-mizhiibizhii-na
andawenjigewin,andawenjigewin,NI,NI_C,"seeking game: hunting, snaring, etc.",https://ojibwe.lib.umn.edu/main-entry/andawenjigewin-ni
aakoziiwidaabaan,aakoziiwidaabaan,NA,NA_C,"an ambulance",https://ojibwe.lib.umn.edu/main-entry/aakoziiwidaabaan-na
mashkikiiwinini,mashkikiiwininiw2,NA,NA_Vw,"a doctor; a physician",https://ojibwe.lib.umn.edu/main-entry/mashkikiiwinini-na
mandaaminashkoowigamig,mandaaminashkoowigamigw2,NI,NI_Cw,"a corncrib",https://ojibwe.lib.umn.edu/main-entry/mandaaminashkoowigamig-ni
okanakosimaan,okanakosimaan,NI,NI_C,"a squash",https://ojibwe.lib.umn.edu/main-entry/okanakosimaan-ni
jiichiishkinzhe'igan,jiichiishkinzhe'igan,NI,NI_C,"a fire poker",https://ojibwe.lib.umn.edu/main-entry/jiichiishkinzhe-igan-ni
desaabaan,desaabaan,NI,NI_C,"a shelf",https://ojibwe.lib.umn.edu/main-entry/desaabaan-ni
aniibiminagaawanzh,aniibiminagaawanzhy,NA,NA_C,"a highbush cranberry bush",https://ojibwe.lib.umn.edu/main-entry/aniibiminagaawanzh-na
bizhigwaabe,bizhigwaabew2,NA,NA_VV,"a bachelor, an unmarried man",https://ojibwe.lib.umn.edu/main-entry/bizhigwaabe-na
onagizhiins,onagizhiins,NI,NI_C,"a sausage; a wiener",https://ojibwe.lib.umn.edu/main-entry/onagizhiins-ni
miigwani-wiiwakwaan,miigwani-wiiwakwaan,NI,NI_C,"a feather headdress, a feather bonnet",https://ojibwe.lib.umn.edu/main-entry/miigwani-wiiwakwaan-ni
aanak,aanakw2,NA,NA_Cw,"a thrush",https://ojibwe.lib.umn.edu/main-entry/aanak-na
oshkaya'aa,oshkaya'aaw2,NA,NA_VV,"something (animate) new; someone young",https://ojibwe.lib.umn.edu/main-entry/oshkaya-aa-na
webiniwewin,webiniwewin,NI,NI_C,"divorce",https://ojibwe.lib.umn.edu/main-entry/webiniwewin-ni
bizhikiwi-wiiyaas,bizhikiwi-wiiyaas,NI,NI_C,"beef",https://ojibwe.lib.umn.edu/main-entry/bizhikiwi-wiiyaas-ni
manoominagaawanzh,manoominagaawanzhy,NI,NI_C,"a wild rice plant",https://ojibwe.lib.umn.edu/main-entry/manoominagaawanzh-ni
ajidamoo-nagwaagan,ajidamoo-nagwaagan,NI,NI_C,"a squirrel snare",https://ojibwe.lib.umn.edu/main-entry/ajidamoo-nagwaagan-ni
gayaashkogwan,gayaashkogwan,NA,NA_C,"a seagull feather",https://ojibwe.lib.umn.edu/main-entry/gayaashkogwan-na
badakibine'on,badakibine'on,NA,NA_C,"a plume, a single feather ornament worn in the hair",https://ojibwe.lib.umn.edu/main-entry/badakibine-on-na
giziingwe'on,giziingwe'on,NA,NA_C,"a towel",https://ojibwe.lib.umn.edu/main-entry/giziingwe-on-na
giizhikanagek,giizhikanagekw2,NA,NA_Cw,"(a piece of) cedar bark",https://ojibwe.lib.umn.edu/main-entry/giizhikanagek-na
waaginaa,waaginaaw2,NA,NA_VV,"a canoe rib",https://ojibwe.lib.umn.edu/main-entry/waaginaa-na
akakojiish,akakojiish,NA,NA_C,"a woodchuck, a groundhog",https://ojibwe.lib.umn.edu/main-entry/akakojiish-na
azaadi,azaadiw2,NA,NA_Vw,"a poplar, an aspen",https://ojibwe.lib.umn.edu/main-entry/azaadi-na
gichi-badaka'igan,gichi-badaka'igan,NI,NI_C,"a roasting fork",https://ojibwe.lib.umn.edu/main-entry/gichi-badaka-igan-ni
wanii'igewinini,wanii'igewininiw2,NA,NA_Vw,"a trapper",https://ojibwe.lib.umn.edu/main-entry/wanii-igewinini-na
bashkwegino-midaas,bashkwegino-midaas,NI,NI_C,"a hide legging",https://ojibwe.lib.umn.edu/main-entry/bashkwegino-midaas-ni
wemitigoozhiimowin,wemitigoozhiimowin,NI,NI_C,"the French language",https://ojibwe.lib.umn.edu/main-entry/wemitigoozhiimowin-ni
wiinag,wiinag,NID,NID_C,"his penis",https://ojibwe.lib.umn.edu/main-entry/wiinag-nid
jiimaanikewinini,jiimaanikewininiw2,NA,NA_Vw,"a canoe maker, a boat builder",https://ojibwe.lib.umn.edu/main-entry/jiimaanikewinini-na
bwaanimowin,bwaanimowin,NI,NI_C,"the Dakota language",https://ojibwe.lib.umn.edu/main-entry/bwaanimowin-ni
